Id,SalePrice
2765,212821.1227113121
2766,138171.3217803797
2767,148946.75247950878
2768,175587.60817718683
2769,298049.3125
2770,210693.56502704354
2771,316552.12367197894
2772,314875.0311075178
2773,109096.07808335485
2774,185322.84375
2775,275892.25070770597
2776,199156.872291604
2777,265308.49726538704
2778,96219.69976320703
2779,172569.58340039712
2780,72383.2488050337
2781,231917.642097847
2782,76551.39294615455
2783,281475.375
2784,71605.00372201965
2785,89978.64064346696
2786,127280.92473609225
2787,253342.437587443
2788,180837.6463206278
2789,248164.640625
2790,132308.46875
2791,100080.16787324732
2792,126571.31338450767
2793,117595.74129135284
2794,169469.1454356159
2795,142971.21317680995
2796,53249.2578125
2797,226322.2458266439
2798,112871.07279784403
2799,110850.43846785103
2800,156713.49805469866
2801,236323.830281582
2802,181867.8667998459
2803,192996.28091712747
2804,88797.54164214156
2805,265845.4371451705
2806,307271.6875
2807,238573.99003961775
2808,136842.90625
2809,197992.11556431194
2810,165501.421875
2811,145143.98634587723
2812,387357.2795158236
2813,226060.0625
2814,176110.7742558146
2815,91876.46527562331
2816,158507.50992219502
2817,167009.25
2818,320017.8832184563
2819,187512.04933465587
2820,246378.36639462365
2821,108192.76964172309
2822,175807.67808915582
2823,141565.04112519155
2824,203225.015625
2825,201355.24629061343
2826,118512.01965798906
2827,147051.3342958779
2828,248614.61615318898
2829,104925.82761774375
2830,200382.79100762724
2831,246123.31846793185
2832,435227.6053692257
2833,251949.41994528513
2834,258277.1737127541
2835,97674.5896972094
2836,137364.9061218589
2837,91407.94463127285
2838,167479.53299941056
2839,66362.68143561688
2840,226495.52012841927
2841,164150.29817585248
2842,152698.91796637303
2843,109990.74009429844
2844,121676.97266767448
2845,250797.57659832668
2846,179490.35007738718
2847,339429.45812014374
2848,120866.77614072213
2849,225907.50132952287
2850,126761.01977572303
2851,108061.07321000184
2852,148829.6875
2853,233688.6040454072
2854,299074.625
2855,177721.44705507622
2856,133043.10947580895
2857,135942.59175051496
2858,155055.3171917911
2859,118242.10426739186
2860,177114.8688014103
2861,199552.55487889439
2862,261816.43799065053
2863,90535.359375
2864,285464.34375
2865,134506.9342258775
2866,113491.60919474093
2867,115291.4133458285
2868,211178.9835760598
2869,218079.75
2870,143415.046875
2871,99035.50902705945
2872,267751.5568375838
2873,182379.66643264375
2874,217334.41335974546
2875,133035.8174429456
2876,322715.28125
2877,127880.47323644301
2878,226796.9630404031
2879,166149.65629889458
2880,119207.12114473165
2881,144982.76160187973
2882,267682.0649474828
2883,143746.03492776604
2884,183029.83582768013
2885,264101.5258446652
2886,140775.71212212276
2887,116523.38809478989
2888,202773.45755403442
2889,191556.4122021675
2890,120450.43728620501
2891,76628.72983463948
2892,183300.30038180389
2893,141397.66241139374
2894,165551.56751287912
2895,107688.38560949978
2896,366936.9109318407
2897,155301.6928099584
2898,176929.2792916906
2899,203958.98787545
2900,144818.3343301613
2901,312629.625
2902,104856.12220564653
2903,187635.59772426682
2904,120009.47360996617
2905,154943.703125
2906,261784.390625
2907,106562.14669691178
2908,99557.06664894898
2909,128738.35134238155
2910,265814.00823423895
2911,125989.15283009358
2912,134078.24944638103
2913,185253.23360383668
2914,163568.64847253848
2915,215841.6703974192
2916,254729.09375
2917,151439.33711807927
2918,150710.6915329498
2919,217120.1831222421
